logFC	AveExpr	t	P.Value	adj.P.Val	B	rank	DGE.pval	DGE.padj
PrileiEVm021366t1	0.0332173922360436	5.73274728329623	0.0636055805275186	0.949518261623225	0.971896159099264	-6.33016506926725	0.000747280986167608	no-sig	no-sig
PrileiEVm007149t1	-0.0416803375069953	6.04727678087264	-0.113031832662532	0.910422889279023	0.949289292097587	-6.33023759585446	-0.00169875851569915	no-sig	no-sig
PrileiEVm005784t1	0.0610591227513985	5.88309200043659	0.0890944292530674	0.929335227811904	0.959955075494913	-6.33024909415057	0.00194336533345495	no-sig	no-sig
PrileiEVm003215t1	0.0420180776436966	6.14825306777103	0.123600062199142	0.90208911005068	0.94493925252288	-6.33035486690353	0.00188033250120232	no-sig	no-sig
PrileiEVm003127t1	0.0102986322817011	5.63749415848781	0.0230630351782907	0.981684681213289	0.989101174188039	-6.33046791365735	0.0000826772751562573	no-sig	no-sig
PrileiEVm001591t1	-0.0513778817916101	5.89224944844955	-0.0850364798095391	0.93254568771662	0.961970395112958	-6.3305183528013	-0.001558285083861	no-sig	no-sig
PrileiEVm027595t1	-0.0770943084281017	6.13628662057027	-0.113499207071216	0.910054111028621	0.949140347674091	-6.33052045691829	-0.00315568468513443	no-sig	no-sig
PrileiEVm011507t1	0.0960821297543839	6.24528521372431	0.134456838359192	0.893539334517919	0.941027511734714	-6.33052355165474	0.0046971021881421	no-sig	no-sig
PrileiEVm020128t1	-0.0281604956890966	5.7653347936591	-0.0363796568461297	0.971113277210427	0.984352003272048	-6.33059716138888	-0.000358486154161069	no-sig	no-sig
PrileiEVm014524t1	0.0208045804860551	5.72070147611993	0.0487724215290313	0.961279922021992	0.97922816498894	-6.33090177356478	0.000356801230336162	no-sig	no-sig
PrileiEVm014509t1	0.052980148796261	5.82362459440319	0.0671693829158009	0.946693998837653	0.970811465878365	-6.33093499041487	0.00126041765501156	no-sig	no-sig
PrileiEVm014437t1	0.152766553694213	7.82080934505843	0.228269614253129	0.820295568163761	0.90305599629349	-6.33107671581973	0.0131424508268583	no-sig	no-sig
PrileiEVm021123t1	0.0974028933051344	6.47814297257931	0.154781360743718	0.87756857093603	0.932270973954296	-6.33107962744244	0.00552458875307312	no-sig	no-sig
PrileiEVm015053t1	-0.0177039114494621	5.65708092911756	-0.0310549449240478	0.975339782412369	0.986178747326613	-6.33108698386892	-0.00019198230112831	no-sig	no-sig
PrileiEVm004742t1	-0.00720889407581401	5.66145510431565	-0.0140475868071653	0.988843591508429	0.993217436443972	-6.33114011328258	-0.0000351245916382863	no-sig	no-sig
PrileiEVm000471t1	-0.0995035765265434	7.6557533140805	-0.213833246506229	0.831479384504366	0.909573522167408	-6.33117740996335	-0.0079750638064064	no-sig	no-sig
PrileiEVm001181t1	-0.0389899758756225	5.85639775848131	-0.0637986076721138	0.949365273323054	0.971896159099264	-6.33126682928178	-0.000879873463252031	no-sig	no-sig
PrileiEVm006884t1	0.239426688677975	6.81685309520258	0.179826068701676	0.85795966365723	0.922993225870429	-6.33134882554053	0.015929806933151	no-sig	no-sig
PrileiEVm003188t1	0.0144682294507556	5.70797625794961	0.0285205642414376	0.977351711786975	0.986865651055662	-6.33136013578578	0.000143946180693466	no-sig	no-sig
PrileiEVm002065t1	0.0894342600160215	6.31700616007691	0.133810776271663	0.894047766871539	0.941086758700295	-6.33136732044852	0.00435001776860862	no-sig	no-sig
PrileiEVm005100t1	-0.0507057762260105	5.98697695616783	-0.088202880670941	0.930040479938772	0.960329373533926	-6.3315642604817	-0.00159713806438031	no-sig	no-sig
PrileiEVm004466t1	0.0143232196071841	5.73172516611658	0.0251323563541852	0.980041684743219	0.988610204776722	-6.33156670457973	0.000125406258722032	no-sig	no-sig
PrileiEVm032209t1	0.0610487479760041	6.23718759527742	0.12390976385109	0.901845051399561	0.944918583596347	-6.33164785180252	0.00273913970740685	no-sig	no-sig
PrileiEVm003782t1	0.0941042692863471	6.18388729599845	0.118759614095924	0.905904819328348	0.947000835513911	-6.33168993050881	0.00403871338322943	no-sig	no-sig
PrileiEVm032603t1	-0.0198093454979451	5.78227311706553	-0.0434171563732024	0.965528541151227	0.981459424578536	-6.33173138984959	-0.000301793078649234	no-sig	no-sig
PrileiEVm011579t1	0.00530340010066741	5.69619542261486	0.0123622943605589	0.99018195440869	0.993702217030861	-6.33177993077824	0.0000227250309344814	no-sig	no-sig
PrileiEVm006275t1	0.0422421253013293	5.90884134357893	0.081701048590148	0.935185372217926	0.963038055812601	-6.3318146082031	0.00122934278550072	no-sig	no-sig
PrileiEVm019282t1	-0.110810570456413	7.49423466212129	-0.204165093443234	0.838989089590739	0.914647246755078	-6.33181464714411	-0.00844860642812257	no-sig	no-sig
PrileiEVm000517t1	-0.00904426611226912	5.73266164606914	-0.0239991659207819	0.980941403233289	0.988610204776722	-6.33196937542804	-0.0000755823397614726	no-sig	no-sig
PrileiEVm014880t1	0.024605949701668	5.79050265479597	0.0512324133698979	0.959328649801038	0.978189237333534	-6.33206467589379	0.00044370888885688	no-sig	no-sig
PrileiEVm007923t1	0.010288468362423	5.76616829732781	0.0223810206576082	0.982226203910072	0.989106637257864	-6.3323286313225	0.0000801315702639578	no-sig	no-sig
PrileiEVm009634t1	0.0653316974177584	6.16059947033286	0.113576177928188	0.909993379662823	0.949140347674091	-6.33236320578573	0.00267610178199855	no-sig	no-sig
PrileiEVm017328t1	-0.0123569894871227	5.71941889422702	-0.0187851160779319	0.985081502011801	0.990504401615983	-6.33237015472275	-0.0000806644019568068	no-sig	no-sig
PrileiEVm012683t1	0.0395238128549256	5.83960147864526	0.0581073095721938	0.953876829351542	0.97464102155073	-6.33237918314535	0.000810542518376044	no-sig	no-sig
PrileiEVm026544t1	0.039967425236605	6.02010673278664	0.091445021224226	0.927476086423574	0.958859859496846	-6.33240772687343	0.00130682606181904	no-sig	no-sig
PrileiEVm015110t1	-0.00134829612515968	5.77073819672777	-0.00242191676738205	0.998076483077592	0.999027711558009	-6.33240786623638	-0.0000011274145378328	no-sig	no-sig
PrileiEVm017998t1	-0.174483300417073	7.04488806925447	-0.177910187939424	0.859456699497204	0.92433940647927	-6.33241858310697	-0.0114768133456995	no-sig	no-sig
PrileiEVm006307t1	-0.0237207696604124	5.7953833169761	-0.0457838548130042	0.963650780904639	0.980335859203387	-6.33244707851176	-0.00038143762193702	no-sig	no-sig
PrileiEVm000962t1	-0.0134108533783574	5.77880962521116	-0.0297234112259848	0.976396807087397	0.986701014124808	-6.33252697628397	-0.000139119491608247	no-sig	no-sig
PrileiEVm001330t1	0.0150728381365314	5.80917380027317	0.0332957895725562	0.973561011827117	0.985385026081344	-6.33259126160303	0.000175400003911372	no-sig	no-sig
PrileiEVm001953t1	0.0275517393311443	5.85545994539471	0.0410997116178612	0.967367413565509	0.981911764894159	-6.33286106562945	0.000396980509277724	no-sig	no-sig
PrileiEVm003365t1	0.0519275158532751	6.12297460355784	0.0944128085438551	0.925129372416221	0.957730037831578	-6.33286645393053	0.00175502178434585	no-sig	no-sig
PrileiEVm002419t1	-0.0635706573681755	6.39029970712656	-0.125084588827542	0.900919324054679	0.944769826844643	-6.33299467745875	-0.00288064697790005	no-sig	no-sig
PrileiEVm011368t1	0.0286173447261562	5.86020439231964	0.0486190740858387	0.96140156565019	0.979233356115032	-6.33301225191004	0.00048921851483362	no-sig	no-sig
PrileiEVm001211t1	0.0347784496475545	5.98041556689543	0.0770504297778648	0.93886712210326	0.964937193872977	-6.33302838582885	0.000952785853973781	no-sig	no-sig
PrileiEVm003677t1	0.0428499728276826	6.06055782619718	0.0873682653485098	0.930700746674354	0.960774993679558	-6.33304982106181	0.00133648798144538	no-sig	no-sig
PrileiEVm000209t1	0.00576817912182654	5.81770208837363	0.0128686328336133	0.989779846183903	0.993702217030861	-6.33306784704999	0.0000257341168609965	no-sig	no-sig
PrileiEVm009482t1	-0.0277128691187651	5.94406630133594	-0.0655631642865039	0.94796682125538	0.971629114020734	-6.33317576274275	-0.00064312874754491	no-sig	no-sig
PrileiEVm017592t1	-0.0490234723261365	6.09672583629725	-0.0902535120637761	0.928418430318809	0.959479907938331	-6.33324969046088	-0.00158131322321158	no-sig	no-sig
PrileiEVm004202t1	0.0625807246800432	6.47491436645859	0.136488634832078	0.891940662949326	0.939932954985606	-6.33328359044849	0.00310801139115164	no-sig	no-sig
PrileiEVm014384t1	-0.062813448915392	6.73782320143046	-0.154075608267281	0.87812232470732	0.932741311275714	-6.33338326553669	-0.00354550396430169	no-sig	no-sig
PrileiEVm005898t1	-0.0871330226051335	6.44032603965693	-0.127015845259905	0.899397852650809	0.944356505620107	-6.33351490539177	-0.0040123148140161	no-sig	no-sig
PrileiEVm008951t1	0.0467014860319121	6.24123308158073	0.106438416707532	0.915627450581497	0.952461066695185	-6.33360298929487	0.00178778872254623	no-sig	no-sig
PrileiEVm001200t1	-0.0155105468763028	5.86770107491819	-0.035260400846608	0.972001624712058	0.984833077652041	-6.33372869276318	-0.00019129171646667	no-sig	no-sig
PrileiEVm012722t1	-0.0576191437290671	6.68466109147568	-0.146526958634195	0.884048992163408	0.935460341432604	-6.3337761868655	-0.0030839878398658	no-sig	no-sig
PrileiEVm001469t1	0.0213334972714544	5.85048337294145	0.0248686652004779	0.98025104515481	0.988610204776722	-6.33379171382066	0.000184805387670736	no-sig	no-sig
PrileiEVm000197t1	-0.041103135040349	6.11963013290258	-0.0851389806734806	0.932464579709397	0.961970395112958	-6.33383757605843	-0.00124820587250763	no-sig	no-sig
PrileiEVm009883t1	0.0301324085648188	5.90922028476641	0.0384510466394864	0.969469324226739	0.983041426762378	-6.33393213994373	0.000405760851294499	no-sig	no-sig
PrileiEVm012063t1	0.195004053188518	8.9636585862775	0.254115793317152	0.800367573932641	0.89115933689134	-6.33400861998787	0.0188589423471325	no-sig	no-sig
PrileiEVm013502t1	0.116860003929477	6.59617180424636	0.142827679337435	0.886955864280587	0.937135388942488	-6.33401060631738	0.00608817137613578	no-sig	no-sig
PrileiEVm018683t1	-0.0341504529154139	6.131147079522	-0.0844091722929379	0.933042086137777	0.962128081459205	-6.33402839627641	-0.00102788650358917	no-sig	no-sig
PrileiEVm001230t1	-0.0630594815208302	6.77463413763909	-0.153220242088303	0.878793551856653	0.93310039462904	-6.33410055192777	-0.00353846541233653	no-sig	no-sig
PrileiEVm007723t1	-0.0243017671620144	5.94865753885968	-0.0476419667073423	0.962176682547544	0.979547859780015	-6.33411991310565	-0.00040693727168117	no-sig	no-sig
PrileiEVm019245t1	-0.0184368074223562	5.92820364937647	-0.0287340540374316	0.977182226066983	0.986865651055662	-6.33414356248414	-0.00018481868811877	no-sig	no-sig
PrileiEVm024122t1	-0.0227850831386771	5.96685980301589	-0.0534151877276705	0.957597476553111	0.977491677560349	-6.33416563513606	-0.000428747069978214	no-sig	no-sig
PrileiEVm001007t1	-0.0781749770320488	6.494001658006	-0.124100751234042	0.901694549614727	0.944878723604756	-6.33431871473484	-0.00351322689047201	no-sig	no-sig
PrileiEVm002268t1	0.00601515846241104	5.88907660361981	0.0137296492195192	0.989096077009431	0.993352287716141	-6.33433380105769	0.0000286413012263781	no-sig	no-sig
PrileiEVm011026t1	-0.0156736822746792	5.91619360295225	-0.0278670017333814	0.977870569840133	0.98727091177563	-6.33440268979226	-0.000152326629046831	no-sig	no-sig
PrileiEVm003582t1	-0.0955067597234105	7.33236529023858	-0.182610822986885	0.855784642551685	0.921793272582009	-6.33447752244513	-0.00645964853567026	no-sig	no-sig
PrileiEVm000676t1	-0.0702038170476181	6.48117807868321	-0.12442317374156	0.901440482630698	0.944769826844643	-6.33448516406316	-0.00316359054795833	no-sig	no-sig
PrileiEVm000261t1	-0.047716456148304	6.2634327436965	-0.096738533867299	0.923290821957136	0.957005858140125	-6.33452343924817	-0.00165392306467136	no-sig	no-sig
PrileiEVm001592t1	0.000568367018965086	5.88872422150079	0.00111418597834052	0.999115098712253	0.999468895360159	-6.33472551772872	0.000000218524548721705	no-sig	no-sig
PrileiEVm008196t1	-0.0854045052783532	6.67140610848228	-0.137799526530114	0.890909457557836	0.939345739283419	-6.33500527193929	-0.00428443919844001	no-sig	no-sig
PrileiEVm002396t1	0.0247697481568137	5.97560670375471	0.0467243128124222	0.962904669834137	0.979932780516766	-6.33511217770237	0.000406637699817012	no-sig	no-sig
PrileiEVm001010t1	0.0350623024241454	6.02106448350408	0.0493314968194541	0.960836440612989	0.979013797481244	-6.3352081596243	0.000608349679860373	no-sig	no-sig
PrileiEVm004384t1	-0.0611923566449312	6.9342868069051	-0.155568449437491	0.876951071061953	0.931968492165764	-6.33527053201122	-0.00348947193389271	no-sig	no-sig
PrileiEVm001738t1	-0.00695918833624865	5.93584699953924	-0.013455355203611	0.989313904506961	0.993452303772856	-6.33532284432644	-0.0000324707864055921	no-sig	no-sig
PrileiEVm003639t1	0.0216407969594604	6.05646596908163	0.0506113408928866	0.959821263020325	0.978572776592255	-6.33532906831832	0.000385414658734199	no-sig	no-sig
PrileiEVm003439t1	-0.0118756319903251	6.004483881413	-0.0223460825118217	0.982253945188941	0.989106637257864	-6.33545792103281	-0.0000923475054286229	no-sig	no-sig
PrileiEVm023589t1	0.1231192301725	7.58328959904739	0.196081615650094	0.845279522815736	0.917414407621904	-6.33549892334819	0.00898766093600008	no-sig	no-sig
PrileiEVm015095t1	0.0106655072365496	5.95125317645814	0.01765631255281	0.985977861339205	0.991049885270009	-6.33551219583024	0.0000654098108287474	no-sig	no-sig
PrileiEVm000118t1	0.0570505309003648	6.58629939915229	0.128555574269221	0.898185104078532	0.943876300034716	-6.33555325347913	0.0026605031157796	no-sig	no-sig
PrileiEVm010854t1	0.0246471068301117	6.1253402754071	0.0652670617316507	0.948201478018527	0.971629114020734	-6.33561699182907	0.000569332690764639	no-sig	no-sig
PrileiEVm000759t1	-0.0665372421236374	6.34944342777839	-0.0888660239028584	0.929515900561447	0.960023675048221	-6.33576722871996	-0.00211210343149972	no-sig	no-sig
PrileiEVm015149t1	0.0644345900654402	6.29722319219619	0.0926891848131182	0.926492210656811	0.95852015813621	-6.33589568861877	0.00213653680237605	no-sig	no-sig
PrileiEVm001308t1	-0.0358473215985011	6.14282468805309	-0.0448128731308827	0.964421142217632	0.980882028436333	-6.33589861966485	-0.000563995858582154	no-sig	no-sig
PrileiEVm027429t1	0.0663123396462895	6.3957786317671	0.110025990143959	0.91279509717727	0.950583094507117	-6.33591122660763	0.00262773927397813	no-sig	no-sig
PrileiEVm004703t1	-0.0310861749039031	6.15691710230982	-0.0640351383758128	0.94917780784868	0.971896159099264	-6.33594235851629	-0.000704177224166079	no-sig	no-sig
PrileiEVm008744t1	-0.0457301963928574	6.1462742157626	-0.0614123050947295	0.951256727698381	0.972996241520699	-6.33594251974481	-0.000992448552171213	no-sig	no-sig
PrileiEVm031285t1	0.0839642971853294	6.28519920210479	0.0813553732595811	0.93545898459123	0.963201763300921	-6.33606574457795	0.00243288645881136	no-sig	no-sig
PrileiEVm027544t1	-0.102164069469267	7.18065749379764	-0.164619544399336	0.869855782732256	0.928302843454391	-6.33619195775965	-0.00618631484992584	no-sig	no-sig
PrileiEVm012506t1	0.0221439198741314	6.05994496277423	0.0331748062982425	0.973657044337934	0.985385026081344	-6.3363361796669	0.000256736379222274	no-sig	no-sig
PrileiEVm022390t1	0.0708374810608308	6.59249799639776	0.124744708602848	0.901187125440899	0.944769826844643	-6.33645270601751	0.003200793092779	no-sig	no-sig
PrileiEVm023468t1	-0.0373721204831851	6.38737880035369	-0.0921824299994039	0.926892934921689	0.958610836929102	-6.33654224505185	-0.00123217481365084	no-sig	no-sig
PrileiEVm010580t1	-0.0434085226869106	6.42758854474816	-0.0956645007579497	0.924139823227805	0.957084980971961	-6.33655920450484	-0.00148727646249976	no-sig	no-sig
PrileiEVm003409t1	-0.0228517853771445	6.14936919440989	-0.0427392010153336	0.966066473826837	0.981702431748644	-6.3367101962716	-0.000342616573548369	no-sig	no-sig
PrileiEVm014490t1	0.0272516419745612	6.18438800806979	0.062784771860704	0.950168834539948	0.972276394511237	-6.33672049120745	0.00060496515485927	no-sig	no-sig
PrileiEVm011369t1	0.0293511018018752	6.20706893255159	0.0644825249612165	0.948823233728452	0.971822539158536	-6.33682052291033	0.000669636269078929	no-sig	no-sig
PrileiEVm006799t1	0.0548768989207069	6.53022148574399	0.111443046235688	0.911676657070649	0.950007103151134	-6.3369207225263	0.00220381043326201	no-sig	no-sig
PrileiEVm030223t1	-0.0504329670940089	6.35235889170975	-0.0882926231517918	0.929969487326349	0.960329373533926	-6.33692243237571	-0.00159021704505022	no-sig	no-sig
PrileiEVm001199t1	-0.152901618465344	7.23217090214181	-0.160734868113146	0.872899754736346	0.929779885813233	-6.33704823206641	-0.00902664314987514	no-sig	no-sig
PrileiEVm018684t1	0.15733192849586	12.4596552989719	0.327425900174821	0.744606954528762	0.855841172587487	-6.33705160150452	0.0201499582089154	no-sig	no-sig
PrileiEVm000861t1	0.033807118901238	6.35130838107695	0.0835764818311181	0.933701048665266	0.962290536594434	-6.33713390407426	0.00100718687315691	no-sig	no-sig
PrileiEVm019358t1	-0.0243222211799204	6.17172315376938	-0.0433612355848922	0.965572911636061	0.981459424578536	-6.33722513165362	-0.000370060808027145	no-sig	no-sig
PrileiEVm000957t1	0.0184103977078596	6.18236187534065	0.0346588050970677	0.972479122867104	0.985018923617866	-6.33729735430913	0.000223128742220992	no-sig	no-sig
PrileiEVm016052t1	0.00530657710980343	6.12698416066049	0.00557173621052744	0.995574875557852	0.997262977743325	-6.33751800042788	0.0000102208486885546	no-sig	no-sig
PrileiEVm029284t1	0.106482446149873	7.80629724765963	0.194958500893864	0.84615432540161	0.91805121926967	-6.33753594947614	0.00772534631552961	no-sig	no-sig
PrileiEVm000651t1	0.0100014254887118	6.15280296748164	0.0231494893441255	0.981616036818299	0.989101174188039	-6.33766342310986	0.0000805950379405661	no-sig	no-sig
PrileiEVm006051t1	-0.0294958305602678	6.27263299091177	-0.062632330434683	0.950289663380894	0.972276394511237	-6.33770598482123	-0.000653155514897266	no-sig	no-sig
PrileiEVm019767t1	0.0370699246238566	6.37332649247779	0.08255999933177	0.934505521130082	0.962691930914045	-6.337716958126	0.0010905278035699	no-sig	no-sig
PrileiEVm000355t1	0.034565862497317	6.31288050123423	0.0725773623491565	0.94240957881407	0.96798597569631	-6.33772050430147	0.000890427274249572	no-sig	no-sig
